,index,,Multi_Cell_Image_Id,Multi_Cell_Image_Name,Single_Cell_Image_Id,Single_Cell_Image_Name,TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,moa
176103,365111,365111,2887,Week7_230707_D11_s1_w1801CBEFE-7800-42E8-A714-3AB1A4A1BF04,36,Week7_230707_D11_s1_w1801CBEFE-7800-42E8-A714-3AB1A4A1BF04_36.npy,7,117,Week7_230707_D11_s1_w1801CBEFE-7800-42E8-A714-3AB1A4A1BF04.tif,Week7_34341,Week7_230707_D11_s1_w2D492412A-46C0-4122-BF92-7DD7F7C3CB1B.tif,Week7_34341,Week7_230707_D11_s1_w42E776C52-A3B6-4A5F-A819-FDE4E3E253D6.tif,Week7_34341,Week7_34341,D11,1,taxol,0.3,Microtubule stabilizers
17912,34316,34316,535,Week10_200907_C11_s3_w105744787-55AA-46E9-941D-BBDA0C7918DF,81,Week10_200907_C11_s3_w105744787-55AA-46E9-941D-BBDA0C7918DF_81.npy,0,559,Week10_200907_C11_s3_w105744787-55AA-46E9-941D-BBDA0C7918DF.tif,Week10_40119,Week10_200907_C11_s3_w2061B8FE5-A1E5-4437-9402-23F9BD8F00D6.tif,Week10_40119,Week10_200907_C11_s3_w439F27C39-3CD8-4432-9A5F-D0FCEB3096F3.tif,Week10_40119,Week10_40119,C11,3,taxol,0.3,Microtubule stabilizers
12752,24474,24474,573,Week10_200907_D05_s3_w1F59497E0-E2CA-4175-8F5C-F154692690E5,321,Week10_200907_D05_s3_w1F59497E0-E2CA-4175-8F5C-F154692690E5_321.npy,0,335,Week10_200907_D05_s3_w1F59497E0-E2CA-4175-8F5C-F154692690E5.tif,Week10_40115,Week10_200907_D05_s3_w2FEF2BA11-FE4B-41DF-ACF2-CD30D4E297DA.tif,Week10_40115,Week10_200907_D05_s3_w4025AA333-0516-4114-A472-9C5070EEE2C2.tif,Week10_40115,Week10_40115,D05,2,AZ-U,3.0,Epithelial
12036,23758,23758,562,Week10_200907_D04_s4_w106E4067E-9F89-4545-BAD6-9910F8D60EBB,181,Week10_200907_D04_s4_w106E4067E-9F89-4545-BAD6-9910F8D60EBB_181.npy,0,332,Week10_200907_D04_s4_w106E4067E-9F89-4545-BAD6-9910F8D60EBB.tif,Week10_40115,Week10_200907_D04_s4_w277EA63BD-8A79-44D5-B15F-0D66716051A2.tif,Week10_40115,Week10_200907_D04_s4_w4A0B2B219-1B4D-4A89-B184-BFDBFF2546AC.tif,Week10_40115,Week10_40115,D04,2,AZ-U,10.0,Epithelial
184778,385858,385858,3016,Week7_7__D04_s4_w1791890AE-63B1-4890-9C6C-373ED2F4CAA4,56,Week7_7__D04_s4_w1791890AE-63B1-4890-9C6C-373ED2F4CAA4_56.npy,7,2732,Week7_7__D04_s4_w1791890AE-63B1-4890-9C6C-373ED2F4CAA4.tif,Week7_34641,Week7_7__D04_s4_w23AA818FF-9635-4FE3-9D7E-7CAB7B68493E.tif,Week7_34641,Week7_7__D04_s4_w4A7E45468-3D2C-4BB4-BFB5-BA2F989C4396.tif,Week7_34641,Week7_34641,D04,1,proteasome inhibitor I,3.0,Protein degradation
96230,182766,182766,2079,Week3_290607_F04_s1_w1BA31B703-8F64-439D-9271-1FABA0BD73D4,137,Week3_290607_F04_s1_w1BA31B703-8F64-439D-9271-1FABA0BD73D4_137.npy,3,649,Week3_290607_F04_s1_w1BA31B703-8F64-439D-9271-1FABA0BD73D4.tif,Week3_25461,Week3_290607_F04_s1_w2F76BA753-46A9-4862-BA90-DEA0C693581D.tif,Week3_25461,Week3_290607_F04_s1_w4E4906672-BD15-4533-8DA4-F5DEC9758D73.tif,Week3_25461,Week3_25461,F04,3,etoposide,10.0,DNA damage
121948,232214,232214,187,C11_s4_w108206B7E-E86A-4C85-AC7C-B9AB721DB79E,102,C11_s4_w108206B7E-E86A-4C85-AC7C-B9AB721DB79E_102.npy,4,320,C11_s4_w108206B7E-E86A-4C85-AC7C-B9AB721DB79E.tif,Week4_27521,C11_s4_w2A59D98EC-72B4-459D-A0B0-B076B8A52734.tif,Week4_27521,C11_s4_w48272A127-3D12-440D-9EF0-781CA2AD9EF4.tif,Week4_27521,Week4_27521,C11,2,taxol,0.3,Microtubule stabilizers
39120,72491,72491,1146,Week1_150607_G07_s2_w19F7359F7-B293-4114-98CD-059A08097958,63,Week1_150607_G07_s2_w19F7359F7-B293-4114-98CD-059A08097958_63.npy,1,702,Week1_150607_G07_s2_w19F7359F7-B293-4114-98CD-059A08097958.tif,Week1_22161,Week1_150607_G07_s2_w20E91C33F-88D4-4317-B718-FD142C65CFD6.tif,Week1_22161,Week1_150607_G07_s2_w4A94F8519-3939-4FC7-B77C-DFEC5F19EB26.tif,Week1_22161,Week1_22161,G07,3,AZ-A,0.3,Aurora kinase inhibitors
90072,173624,173624,1715,Week3_290607_B11_s2_w1A5A18DAB-C426-4375-B168-9B45DDBD5259,39,Week3_290607_B11_s2_w1A5A18DAB-C426-4375-B168-9B45DDBD5259_39.npy,3,518,Week3_290607_B11_s2_w1A5A18DAB-C426-4375-B168-9B45DDBD5259.tif,Week3_25461,Week3_290607_B11_s2_w26AAD6E8A-1194-45AA-8616-125DF803435F.tif,Week3_25461,Week3_290607_B11_s2_w483D98EA7-8574-4AA6-A773-F0E56CB9CC28.tif,Week3_25461,Week3_25461,B11,3,taxol,0.3,Microtubule stabilizers
126185,244025,244025,43,B04_s3_w15CCA6F26-5E7C-4335-BAB4-BAABED2EC1C6,30,B04_s3_w15CCA6F26-5E7C-4335-BAB4-BAABED2EC1C6_30.npy,4,2891,B04_s3_w15CCA6F26-5E7C-4335-BAB4-BAABED2EC1C6.tif,Week4_27801,B04_s3_w2EB08B54B-F65A-4A4E-B8F6-44E249052B04.tif,Week4_27801,B04_s3_w4467B5D6A-BCD2-4FFD-AC05-0256FE9DB748.tif,Week4_27801,Week4_27801,B04,1,cyclohexamide,15.0,Protein synthesis
100713,190914,190914,1759,Week3_290607_C06_s3_w13124889A-6E0B-4D86-A108-AC1FBA325C81,60,Week3_290607_C06_s3_w13124889A-6E0B-4D86-A108-AC1FBA325C81_60.npy,3,2939,Week3_290607_C06_s3_w13124889A-6E0B-4D86-A108-AC1FBA325C81.tif,Week3_25681,Week3_290607_C06_s3_w24B5B1E59-69A6-4A97-B0D0-F6D5B0353983.tif,Week3_25681,Week3_290607_C06_s3_w4C7529703-D323-49E8-AA68-D5E6DDD327DD.tif,Week3_25681,Week3_25681,C06,1,emetine,1.0,Protein synthesis
131456,252904,252904,385,G06_s1_w140DF6D74-5A09-4897-B239-07C4A6BF6F20,86,G06_s1_w140DF6D74-5A09-4897-B239-07C4A6BF6F20_86.npy,4,3097,G06_s1_w140DF6D74-5A09-4897-B239-07C4A6BF6F20.tif,Week4_27801,G06_s1_w221745617-AEE8-4708-ADD6-698DE1017014.tif,Week4_27801,G06_s1_w4F032D150-B59E-4CFB-8538-303B238F35E4.tif,Week4_27801,Week4_27801,G06,1,mitomycin C,0.3,DNA damage
117358,220874,220874,2074,Week3_290607_F03_s4_w1247B8D7A-115E-4121-B09F-6205E6E49F48,91,Week3_290607_F03_s4_w1247B8D7A-115E-4121-B09F-6205E6E49F48_91.npy,3,3528,Week3_290607_F03_s4_w1247B8D7A-115E-4121-B09F-6205E6E49F48.tif,Week3_25721,Week3_290607_F03_s4_w277206AC9-B74F-4CC0-A118-C2BAC09F41FD.tif,Week3_25721,Week3_290607_F03_s4_w4642DDEE8-321A-4964-A4E3-AFE5377E4FC8.tif,Week3_25721,Week3_25721,F03,3,chlorambucil,10.0,DNA damage
155097,297616,297616,2214,Week5_130707_B03_s2_w171E5607A-96A7-4873-B042-F95C3F1B7BCE,127,Week5_130707_B03_s2_w171E5607A-96A7-4873-B042-F95C3F1B7BCE_127.npy,5,486,Week5_130707_B03_s2_w171E5607A-96A7-4873-B042-F95C3F1B7BCE.tif,Week5_28961,Week5_130707_B03_s2_w27079F872-9DA9-4BDB-9A0E-C938D7B0CFB7.tif,Week5_28961,Week5_130707_B03_s2_w44DB1EB64-938C-4497-AF4E-FF7552BE7331.tif,Week5_28961,Week5_28961,B03,3,AZ-J,10.0,Epithelial
55187,106118,106118,1235,Week2_180607_B11_s2_w18A033E23-FB06-4FAD-9275-15EE5CD70D3D,2,Week2_180607_B11_s2_w18A033E23-FB06-4FAD-9275-15EE5CD70D3D_2.npy,2,38,Week2_180607_B11_s2_w18A033E23-FB06-4FAD-9275-15EE5CD70D3D.tif,Week2_24121,Week2_180607_B11_s2_w2013AAB2A-1E90-402E-8FE5-A13A6306373E.tif,Week2_24121,Week2_180607_B11_s2_w4FD078993-F28E-43AD-832D-E1E345F09B2D.tif,Week2_24121,Week2_24121,B11,1,taxol,0.3,Microtubule stabilizers
221283,475848,475848,3591,Week9_090907_D04_s1_w133946D18-DCB1-4A8A-B66A-595870CEDF9B,17,Week9_090907_D04_s1_w133946D18-DCB1-4A8A-B66A-595870CEDF9B_17.npy,9,2969,Week9_090907_D04_s1_w133946D18-DCB1-4A8A-B66A-595870CEDF9B.tif,Week9_39282,Week9_090907_D04_s1_w261203E65-A8FB-42CF-9E53-4A8C85A93711.tif,Week9_39282,Week9_090907_D04_s1_w44845EAAD-331F-4698-8F17-BA92B4DD028D.tif,Week9_39282,Week9_39282,D04,1,simvastatin,6.0,Cholesterol-lowering
163176,322977,322977,2279,Week5_130707_C02_s2_w193CD36B1-A560-46F9-9418-96CF6A353E50,76,Week5_130707_C02_s2_w193CD36B1-A560-46F9-9418-96CF6A353E50_76.npy,5,3402,Week5_130707_C02_s2_w193CD36B1-A560-46F9-9418-96CF6A353E50.tif,Week5_29341,Week5_130707_C02_s2_w205876A14-DBCC-4489-BD52-40CA6A469820.tif,Week5_29341,Week5_130707_C02_s2_w4D0B389EF-2B4C-45E0-A58E-514FD8B62732.tif,Week5_29341,Week5_29341,C02,3,DMSO,0.0,DMSO
167084,336015,336015,2546,Week6_200607_B11_s1_w152D05081-D1E1-44D4-8F6E-771966ED67DF,87,Week6_200607_B11_s1_w152D05081-D1E1-44D4-8F6E-771966ED67DF_87.npy,6,277,Week6_200607_B11_s1_w152D05081-D1E1-44D4-8F6E-771966ED67DF.tif,Week6_31661,Week6_200607_B11_s1_w23A4EF9FD-7F83-4D54-9CD1-A25828E1DB44.tif,Week6_31661,Week6_200607_B11_s1_w48C7E15F5-69EA-46C8-A11C-56059950A21B.tif,Week6_31661,Week6_31661,B11,2,taxol,0.3,Microtubule stabilizers
37969,71340,71340,1115,Week1_150607_G04_s4_w13A28355A-9756-4E9A-914E-E2A4F4FB800D,25,Week1_150607_G04_s4_w13A28355A-9756-4E9A-914E-E2A4F4FB800D_25.npy,1,692,Week1_150607_G04_s4_w13A28355A-9756-4E9A-914E-E2A4F4FB800D.tif,Week1_22161,Week1_150607_G04_s4_w270A47483-4915-4D29-888E-946A2CA15717.tif,Week1_22161,Week1_150607_G04_s4_w41634E7A9-8F7C-4FCD-9C34-9517B7416DAF.tif,Week1_22161,Week1_22161,G04,3,AZ-A,10.0,Aurora kinase inhibitors
36793,69652,69652,1032,Week1_150607_F02_s2_w1D0B158E7-6B1D-4223-B768-270CC70DD1A5,75,Week1_150607_F02_s2_w1D0B158E7-6B1D-4223-B768-270CC70DD1A5_75.npy,1,642,Week1_150607_F02_s2_w1D0B158E7-6B1D-4223-B768-270CC70DD1A5.tif,Week1_22161,Week1_150607_F02_s2_w2732783D3-0832-41A8-A15E-2879766B98F7.tif,Week1_22161,Week1_150607_F02_s2_w47DD96C49-8601-4AFE-A2FA-1518E8091A63.tif,Week1_22161,Week1_22161,F02,3,taxol,0.3,Microtubule stabilizers
184077,383583,383583,2988,Week7_7__C06_s3_w1D64AB9D2-C8E9-407D-B793-C25691D44388,6,Week7_7__C06_s3_w1D64AB9D2-C8E9-407D-B793-C25691D44388_6.npy,7,2699,Week7_7__C06_s3_w1D64AB9D2-C8E9-407D-B793-C25691D44388.tif,Week7_34641,Week7_7__C06_s3_w2D0AB1B8F-F08E-4B4E-92B2-8E839289C49C.tif,Week7_34641,Week7_7__C06_s3_w4DF117B23-8854-413A-B115-7058F9A41F05.tif,Week7_34641,Week7_34641,C06,1,docetaxel,0.03,Microtubule stabilizers
111813,212256,212256,1599,Week3_290607_B04_s3_w16B375422-D7DF-4B9E-951A-6521B10A2A3F,11,Week3_290607_B04_s3_w16B375422-D7DF-4B9E-951A-6521B10A2A3F_11.npy,3,3371,Week3_290607_B04_s3_w16B375422-D7DF-4B9E-951A-6521B10A2A3F.tif,Week3_25721,Week3_290607_B04_s3_w2750AD4D4-FF91-4897-A6C3-A045118966E7.tif,Week3_25721,Week3_290607_B04_s3_w48D676401-F9B2-4E08-A8A2-2E7A8A2F6EEF.tif,Week3_25721,Week3_25721,B04,3,demecolcine,3.0,Microtubule destabilizers
23090,47109,47109,917,Week1_150607_D11_s1_w1A77A28AE-84BA-4200-9CDC-C40A28515AD8,30,Week1_150607_D11_s1_w1A77A28AE-84BA-4200-9CDC-C40A28515AD8_30.npy,1,117,Week1_150607_D11_s1_w1A77A28AE-84BA-4200-9CDC-C40A28515AD8.tif,Week1_22123,Week1_150607_D11_s1_w2F078425A-6859-4FEC-A51E-C4F40D66AED0.tif,Week1_22123,Week1_150607_D11_s1_w4F57A4412-2C2F-4B78-B697-557DC0D9ACA7.tif,Week1_22123,Week1_22123,D11,1,taxol,0.3,Microtubule stabilizers
209061,444142,444142,3414,Week8_4sites_G02_s4_w177DDFAB4-060A-43E8-B518-B71A77368080,14,Week8_4sites_G02_s4_w177DDFAB4-060A-43E8-B518-B71A77368080_14.npy,8,444,Week8_4sites_G02_s4_w177DDFAB4-060A-43E8-B518-B71A77368080.tif,Week8_38221,Week8_4sites_G02_s4_w2A6AC7DE7-83A6-477A-A7FA-9347B887DC7E.tif,Week8_38221,Week8_4sites_G02_s4_w42B0203D1-BE45-4BC6-BE49-0DE040AC193A.tif,Week8_38221,Week8_38221,G02,2,taxol,0.3,Microtubule stabilizers
37156,70527,70527,1084,Week1_150607_G02_s3_w1CD59B7A5-F59A-470F-9AD1-53E796F10053,29,Week1_150607_G02_s3_w1CD59B7A5-F59A-470F-9AD1-53E796F10053_29.npy,1,683,Week1_150607_G02_s3_w1CD59B7A5-F59A-470F-9AD1-53E796F10053.tif,Week1_22161,Week1_150607_G02_s3_w24197328F-7DDB-417F-85D1-723B078B940A.tif,Week1_22161,Week1_150607_G02_s3_w496AF03E0-71E5-4983-99E8-4ECF0C8C1ADF.tif,Week1_22161,Week1_22161,G02,3,taxol,0.3,Microtubule stabilizers
103391,195391,195391,2042,Week3_290607_F02_s1_w17BFC90DC-10E4-4177-8EF8-351C53F862E1,32,Week3_290607_F02_s1_w17BFC90DC-10E4-4177-8EF8-351C53F862E1_32.npy,3,3041,Week3_290607_F02_s1_w17BFC90DC-10E4-4177-8EF8-351C53F862E1.tif,Week3_25681,Week3_290607_F02_s1_w2AFF25991-B9D7-4D24-976D-B612C8902904.tif,Week3_25681,Week3_290607_F02_s1_w44304F094-7DBC-4E0A-899D-674D253F13F7.tif,Week3_25681,Week3_25681,F02,1,taxol,0.3,Microtubule stabilizers
72479,147143,147143,1882,Week3_290607_D06_s4_w1287F8F7F-80D3-4335-B33B-7194E8E9A8BD,83,Week3_290607_D06_s4_w1287F8F7F-80D3-4335-B33B-7194E8E9A8BD_83.npy,3,100,Week3_290607_D06_s4_w1287F8F7F-80D3-4335-B33B-7194E8E9A8BD.tif,Week3_25421,Week3_290607_D06_s4_w26D7C85A2-06B9-4E6F-A5DC-E6544B24BC16.tif,Week3_25421,Week3_290607_D06_s4_w4EF611021-0F8B-4090-BC8B-B224A65AEAFD.tif,Week3_25421,Week3_25421,D06,1,AZ-C,0.03,Eg5 inhibitors
102224,193387,193387,1928,Week3_290607_D11_s2_w12748C529-C66F-4885-A264-86B6B5473410,70,Week3_290607_D11_s2_w12748C529-C66F-4885-A264-86B6B5473410_70.npy,3,2998,Week3_290607_D11_s2_w12748C529-C66F-4885-A264-86B6B5473410.tif,Week3_25681,Week3_290607_D11_s2_w28D54F54D-91A4-4108-A6DD-D3154C8DE804.tif,Week3_25681,Week3_290607_D11_s2_w41964A165-6FD2-4CAE-84DC-0DD2D7DC39AD.tif,Week3_25681,Week3_25681,D11,1,taxol,0.3,Microtubule stabilizers
9415,20077,20077,483,Week10_200907_C06_s1_w1FD9C2C2D-B6FF-4420-965B-52FF6FB6D9F6,43,Week10_200907_C06_s1_w1FD9C2C2D-B6FF-4420-965B-52FF6FB6D9F6_43.npy,0,297,Week10_200907_C06_s1_w1FD9C2C2D-B6FF-4420-965B-52FF6FB6D9F6.tif,Week10_40115,Week10_200907_C06_s1_w25C5384C1-EA12-48B1-85CE-B6EE49687546.tif,Week10_40115,Week10_200907_C06_s1_w4ECEE0B80-EDDC-46E2-83F3-24AB5DEFCF5C.tif,Week10_40115,Week10_40115,C06,2,AZ138,1.0,Eg5 inhibitors
147412,279904,279904,2224,Week5_130707_B04_s2_w14DB1E85D-0D7F-4B49-BFE2-E5A1FC903B7E,135,Week5_130707_B04_s2_w14DB1E85D-0D7F-4B49-BFE2-E5A1FC903B7E_135.npy,5,10,Week5_130707_B04_s2_w14DB1E85D-0D7F-4B49-BFE2-E5A1FC903B7E.tif,Week5_28901,Week5_130707_B04_s2_w2837F5037-63F8-4404-A3FA-7988B687E943.tif,Week5_28901,Week5_130707_B04_s2_w44029037E-7C31-42B2-A958-9655CD65169A.tif,Week5_28901,Week5_28901,B04,1,AZ-J,3.0,Epithelial
167428,337012,337012,2602,Week6_200607_C11_s2_w1C33B2C9E-6204-4F6C-98C8-54CF41EC56FF,39,Week6_200607_C11_s2_w1C33B2C9E-6204-4F6C-98C8-54CF41EC56FF_39.npy,6,318,Week6_200607_C11_s2_w1C33B2C9E-6204-4F6C-98C8-54CF41EC56FF.tif,Week6_31661,Week6_200607_C11_s2_w2FBA77DEB-FD4A-48B0-BA33-02F4B3021354.tif,Week6_31661,Week6_200607_C11_s2_w4E9774FD9-2D6F-4E14-97F6-E013D7AD8C50.tif,Week6_31661,Week6_31661,C11,2,taxol,0.3,Microtubule stabilizers
192565,406823,406823,3086,Week7_7__F05_s1_w1DF689CA8-4A3C-4A76-90BC-CD9F861035D7,99,Week7_7__F05_s1_w1DF689CA8-4A3C-4A76-90BC-CD9F861035D7_99.npy,7,3053,Week7_7__F05_s1_w1DF689CA8-4A3C-4A76-90BC-CD9F861035D7.tif,Week7_34661,Week7_7__F05_s1_w2B2FFD5B0-9ACB-4709-883F-5E116D3A5746.tif,Week7_34661,Week7_7__F05_s1_w43DCAAB91-3AD7-4562-95F0-0A3928C9A871.tif,Week7_34661,Week7_34661,F05,2,PD-169316,3.0,Kinase inhibitors
175254,364262,364262,2873,Week7_230707_D04_s2_w1B1EFC124-FEDF-43AB-870F-E5B82A9F2FE1,76,Week7_230707_D04_s2_w1B1EFC124-FEDF-43AB-870F-E5B82A9F2FE1_76.npy,7,90,Week7_230707_D04_s2_w1B1EFC124-FEDF-43AB-870F-E5B82A9F2FE1.tif,Week7_34341,Week7_230707_D04_s2_w2DE3D69CE-0FE4-4DF5-92F4-1C59065183FF.tif,Week7_34341,Week7_230707_D04_s2_w4820F44EA-39CC-4A7D-8C24-309796881655.tif,Week7_34341,Week7_34341,D04,1,proteasome inhibitor I,3.0,Protein degradation
122449,233663,233663,254,E02_s3_w1544F353C-A241-4E53-BBB2-682C30740821,66,E02_s3_w1544F353C-A241-4E53-BBB2-682C30740821_66.npy,4,363,E02_s3_w1544F353C-A241-4E53-BBB2-682C30740821.tif,Week4_27521,E02_s3_w2C9906BAB-BE6F-4BA1-8257-E8F48F61281E.tif,Week4_27521,E02_s3_w493F6107A-ECC9-4C91-A65D-C13C4BED0F79.tif,Week4_27521,Week4_27521,E02,2,taxol,0.3,Microtubule stabilizers
87062,168097,168097,2109,Week3_290607_F06_s3_w1B011AF61-71A0-400B-90C6-07533682A826,3,Week3_290607_F06_s3_w1B011AF61-71A0-400B-90C6-07533682A826_3.npy,3,419,Week3_290607_F06_s3_w1B011AF61-71A0-400B-90C6-07533682A826.tif,Week3_25441,Week3_290607_F06_s3_w2A1E35C8F-0289-4CED-9C45-13A7244BDF17.tif,Week3_25441,Week3_290607_F06_s3_w4205CEB86-6B03-40A4-8AA9-C11D5EEF2238.tif,Week3_25441,Week3_25441,F06,2,etoposide,1.0,DNA damage
104903,198806,198806,2180,Week3_290607_G11_s4_w13E321294-AE8E-4411-9903-7D8064F123A3,115,Week3_290607_G11_s4_w13E321294-AE8E-4411-9903-7D8064F123A3_115.npy,3,3120,Week3_290607_G11_s4_w13E321294-AE8E-4411-9903-7D8064F123A3.tif,Week3_25681,Week3_290607_G11_s4_w2944EC059-CE77-4316-8B3C-90E7854CA071.tif,Week3_25681,Week3_290607_G11_s4_w4F9BF338F-0C48-4C06-A41D-53C095AD5021.tif,Week3_25681,Week3_25681,G11,1,DMSO,0.0,DMSO
118695,225606,225606,127,C02_s4_w12D30BD43-27A7-4D16-B145-FDEF8F9941B5,133,C02_s4_w12D30BD43-27A7-4D16-B145-FDEF8F9941B5_133.npy,4,44,C02_s4_w12D30BD43-27A7-4D16-B145-FDEF8F9941B5.tif,Week4_27481,C02_s4_w239E8EC90-34AB-4C0A-8565-FB74EBD09C62.tif,Week4_27481,C02_s4_w4F3C8AC23-8098-4C50-A0CB-31E2C11BDB04.tif,Week4_27481,Week4_27481,C02,1,DMSO,0.0,DMSO
187924,397128,397128,2971,Week7_7__C02_s2_w1E8115BD5-0344-48E4-A783-B82D89546FAD,352,Week7_7__C02_s2_w1E8115BD5-0344-48E4-A783-B82D89546FAD_352.npy,7,2922,Week7_7__C02_s2_w1E8115BD5-0344-48E4-A783-B82D89546FAD.tif,Week7_34661,Week7_7__C02_s2_w2F2DF0510-316C-461A-AC2C-248E4F73210C.tif,Week7_34661,Week7_7__C02_s2_w4BCB868B2-1D3F-4DAD-8351-555656A7D1FC.tif,Week7_34661,Week7_34661,C02,2,DMSO,0.0,DMSO
83563,163749,163749,1961,Week3_290607_E02_s3_w1D8D67823-4BEC-4ACF-A97F-8FDEF1A25A89,21,Week3_290607_E02_s3_w1D8D67823-4BEC-4ACF-A97F-8FDEF1A25A89_21.npy,3,363,Week3_290607_E02_s3_w1D8D67823-4BEC-4ACF-A97F-8FDEF1A25A89.tif,Week3_25441,Week3_290607_E02_s3_w22C8656DE-48C3-4C54-B146-5B6718B8DF60.tif,Week3_25441,Week3_290607_E02_s3_w4080F3F9C-7F3D-4F36-AE2B-85DC251E0EAA.tif,Week3_25441,Week3_25441,E02,2,taxol,0.3,Microtubule stabilizers
83395,163581,163581,1943,Week3_290607_D11_s4_w158E4A38A-0B5E-4480-A247-80ED98A7E81C,46,Week3_290607_D11_s4_w158E4A38A-0B5E-4480-A247-80ED98A7E81C_46.npy,3,360,Week3_290607_D11_s4_w158E4A38A-0B5E-4480-A247-80ED98A7E81C.tif,Week3_25441,Week3_290607_D11_s4_w2100E3210-8CEC-4D94-9A10-E3F1E55BD667.tif,Week3_25441,Week3_290607_D11_s4_w4071EF438-0F8F-433B-BFEC-2615DF353345.tif,Week3_25441,Week3_25441,D11,2,taxol,0.3,Microtubule stabilizers
215872,459903,459903,3818,Week9_090907_G11_s1_w11477113E-DA1B-4363-A8A4-924ED33FFEB0,54,Week9_090907_G11_s1_w11477113E-DA1B-4363-A8A4-924ED33FFEB0_54.npy,9,237,Week9_090907_G11_s1_w11477113E-DA1B-4363-A8A4-924ED33FFEB0.tif,Week9_39206,Week9_090907_G11_s1_w217B2647B-433C-4A8C-BC71-083EF943CD96.tif,Week9_39206,Week9_090907_G11_s1_w41C4FA022-F9BE-4082-9D91-F04165E9A902.tif,Week9_39206,Week9_39206,G11,1,DMSO,0.0,DMSO
24776,49904,49904,1087,Week1_150607_G02_s4_w11255F604-F54D-4684-8366-9CD10A31CA18,58,Week1_150607_G02_s4_w11255F604-F54D-4684-8366-9CD10A31CA18_58.npy,1,204,Week1_150607_G02_s4_w11255F604-F54D-4684-8366-9CD10A31CA18.tif,Week1_22123,Week1_150607_G02_s4_w2CC494643-8940-4684-9167-11B9F1FE36EA.tif,Week1_22123,Week1_150607_G02_s4_w464604B5D-6C7A-4C81-B35D-4BC73C5C678B.tif,Week1_22123,Week1_22123,G02,1,taxol,0.3,Microtubule stabilizers
197121,417923,417923,2994,Week7_7__C11_s2_w1EA3E8F2C-88CD-4FA3-B304-654E1A1A16E3,19,Week7_7__C11_s2_w1EA3E8F2C-88CD-4FA3-B304-654E1A1A16E3_19.npy,7,3198,Week7_7__C11_s2_w1EA3E8F2C-88CD-4FA3-B304-654E1A1A16E3.tif,Week7_34681,Week7_7__C11_s2_w2F109888E-D81B-4842-B704-22D14EB3D060.tif,Week7_34681,Week7_7__C11_s2_w49324A954-5F1A-4ED3-977A-CBD9714CDEE8.tif,Week7_34681,Week7_34681,C11,3,taxol,0.3,Microtubule stabilizers
223066,479104,479104,3468,Week9_090907_B04_s4_w11B399B85-7F42-4037-8CC5-2F5A661287AD,63,Week9_090907_B04_s4_w11B399B85-7F42-4037-8CC5-2F5A661287AD_63.npy,9,3132,Week9_090907_B04_s4_w11B399B85-7F42-4037-8CC5-2F5A661287AD.tif,Week9_39283,Week9_090907_B04_s4_w2747C5FB3-CC57-4359-8884-FFE7AEEB9B9D.tif,Week9_39283,Week9_090907_B04_s4_w4B0918BC2-2B97-4677-8FA6-F06E32382E05.tif,Week9_39283,Week9_39283,B04,2,floxuridine,30.0,DNA replication
215963,461146,461146,3484,Week9_090907_B11_s1_w19C5ECE73-EE7D-46DA-889B-D6AEDDC9C2F4,20,Week9_090907_B11_s1_w19C5ECE73-EE7D-46DA-889B-D6AEDDC9C2F4_20.npy,9,277,Week9_090907_B11_s1_w19C5ECE73-EE7D-46DA-889B-D6AEDDC9C2F4.tif,Week9_39221,Week9_090907_B11_s1_w269AE9678-FF62-40BC-AB91-13D16E705281.tif,Week9_39221,Week9_090907_B11_s1_w4FE0C7172-7CB3-405C-A949-09E59418CAEC.tif,Week9_39221,Week9_39221,B11,2,taxol,0.3,Microtubule stabilizers
49696,95278,95278,688,Week1_150607_B02_s3_w1AEDECFEF-7F77-4E70-938B-B64A14CA7A41,87,Week1_150607_B02_s3_w1AEDECFEF-7F77-4E70-938B-B64A14CA7A41_87.npy,1,3363,Week1_150607_B02_s3_w1AEDECFEF-7F77-4E70-938B-B64A14CA7A41.tif,Week1_22401,Week1_150607_B02_s3_w2BB9730C5-38A7-423B-8BCA-05DA753976BC.tif,Week1_22401,Week1_150607_B02_s3_w4907FFDD3-4924-4F8F-BF7D-67649B98F9D1.tif,Week1_22401,Week1_22401,B02,3,DMSO,0.0,DMSO
185628,386708,386708,3032,Week7_7__D11_s4_w181D7BA66-752A-4064-A6F3-5BEA0282C77A,115,Week7_7__D11_s4_w181D7BA66-752A-4064-A6F3-5BEA0282C77A_115.npy,7,2760,Week7_7__D11_s4_w181D7BA66-752A-4064-A6F3-5BEA0282C77A.tif,Week7_34641,Week7_7__D11_s4_w2C69EAB82-FE8E-485D-9272-1536E8E09AF7.tif,Week7_34641,Week7_7__D11_s4_w445B62171-8653-4A85-8757-1C640A875F0B.tif,Week7_34641,Week7_34641,D11,1,taxol,0.3,Microtubule stabilizers
